Phi,Col1,Col2,Theta,Intensity,IsOriginal
18.0,61209.8,64575.3,51.0,-0.045348449999999985,True
21.0,51939.6,64575.3,51.0,-0.003150499999999993,True
24.0,48373.2,64575.3,51.0,-0.126073725,True
27.0,45091.1,64575.3,51.0,-0.19413862499999995,True
30.0,43799.1,64575.3,51.0,-0.11532637499999998,True
33.0,50798.6,64575.3,51.0,-0.008214800000000001,True
36.0,54050.9,64575.3,51.0,-0.0010571749999999842,True
39.0,49219.9,64575.3,51.0,-0.06607124999999997,True
42.0,54032.6,64575.3,51.0,-0.021832524999999978,True
45.0,48090.2,64575.3,51.0,-0.002479850000000017,True
48.0,45812.8,64575.3,51.0,-0.0608537,True
51.0,44377.8,64575.3,51.0,-0.03781347499999998,True
54.0,41240.5,64575.3,51.0,-0.05667252499999998,True
57.0,38714.7,64575.3,51.0,-0.07166097500000002,True
60.0,48520.7,64575.3,51.0,0.04417112500000002,True
63.0,50440.5,64575.3,51.0,0.0026477999999999944,True
66.0,44837.0,64575.3,51.0,-0.04782069999999997,True
69.0,50676.1,64575.3,51.0,0.006655800000000011,True
72.0,42466.5,64575.3,51.0,-0.034257925,True
75.0,34379.0,64575.3,51.0,-0.046771749999999994,True
78.0,43520.7,64575.3,51.0,-0.014975800000000006,True
81.0,43033.2,64575.3,51.0,0.002246250000000005,True
84.0,41680.1,64575.3,51.0,0.03234154999999999,True
87.0,45369.9,64575.3,51.0,0.026357975000000002,True
90.0,54283.6,64575.3,51.0,0.05112544999999997,True
93.0,53777.1,64575.3,51.0,0.10937187500000001,True
96.0,60865.9,64575.3,51.0,0.25193319999999997,True
99.0,62880.9,64575.3,51.0,0.25812642500000005,True
102.0,76005.2,64575.3,51.0,0.2760127499999999,True
105.0,45456.2,64575.3,51.0,0.02188755,True
108.0,38760.1,64575.3,51.0,-0.04534844999999999,True
111.0,47865.2,64575.3,51.0,-0.003150500000000019,True
114.0,37043.1,64575.3,51.0,-0.12607372500000003,True
117.0,27749.0,64575.3,51.0,-0.19413862499999995,True
120.0,39741.8,64575.3,51.0,-0.11532637499999997,True
123.0,49557.2,64575.3,51.0,-0.008214800000000012,True
126.0,45583.4,64575.3,51.0,-0.0010571749999999992,True
129.0,43551.2,64575.3,51.0,-0.06607124999999998,True
132.0,48434.4,64575.3,51.0,-0.021832525000000005,True
135.0,46370.9,64575.3,51.0,-0.002479850000000017,True
138.0,48660.6,64575.3,51.0,-0.06085369999999998,True
141.0,45227.4,64575.3,51.0,-0.03781347499999998,True
144.0,43945.5,64575.3,51.0,-0.05667252499999999,True
147.0,48368.8,64575.3,51.0,-0.07166097500000004,True
150.0,50205.9,64575.3,51.0,0.044171125,True
153.0,47237.9,64575.3,51.0,0.002647799999999978,True
156.0,43984.5,64575.3,51.0,-0.04782070000000001,True
159.0,39509.2,64575.3,51.0,0.0066558000000000095,True
162.0,45658.5,64575.3,51.0,-0.034257925,True
165.0,51098.4,64575.3,51.0,-0.04677174999999999,True
168.0,37831.2,64575.3,51.0,-0.014975799999999977,True
171.0,52363.8,64575.3,51.0,0.0022462500000000126,True
174.0,50735.6,64575.3,51.0,0.032341549999999976,True
177.0,58959.9,64575.3,51.0,0.026357975000000006,True
180.0,56017.3,64575.3,51.0,0.05112544999999999,True
183.0,59554.0,64575.3,51.0,0.10937187500000002,True
186.0,68900.4,64575.3,51.0,0.25193319999999997,True
189.0,70669.6,64575.3,51.0,0.25812642500000005,True
192.0,65505.3,64575.3,51.0,0.2760127499999999,True
195.0,60880.0,64575.3,51.0,0.021887550000000013,True
198.0,60332.6,64575.3,51.0,-0.045348449999999985,True
201.0,64579.4,64575.3,51.0,-0.0031504999999999966,True
204.0,58972.6,64575.3,51.0,-0.126073725,True
207.0,65001.1,64575.3,51.0,-0.19413862499999995,True
210.0,64711.4,64575.3,51.0,-0.11532637499999995,True
213.0,66993.8,64575.3,51.0,-0.008214800000000008,True
216.0,71333.2,64575.3,51.0,-0.0010571749999999953,True
219.0,66386.4,64575.3,51.0,-0.06607125,True
222.0,75008.5,64575.3,51.0,-0.02183252499999998,True
225.0,82007.3,64575.3,51.0,-0.002479850000000009,True
228.0,73270.3,64575.3,51.0,-0.06085370000000002,True
231.0,80641.1,64575.3,51.0,-0.03781347499999998,True
234.0,81891.0,64575.3,51.0,-0.056672525,True
237.0,86190.9,64575.3,51.0,-0.07166097500000004,True
240.0,90958.1,64575.3,51.0,0.04417112499999999,True
243.0,86645.8,64575.3,51.0,0.002647799999999978,True
246.0,87707.9,64575.3,51.0,-0.047820699999999966,True
249.0,93186.7,64575.3,51.0,0.006655800000000001,True
252.0,90643.5,64575.3,51.0,-0.034257925,True
255.0,91749.2,64575.3,51.0,-0.04677174999999999,True
258.0,96876.4,64575.3,51.0,-0.014975799999999984,True
261.0,96776.2,64575.3,51.0,0.002246250000000005,True
264.0,93801.2,64575.3,51.0,0.03234154999999997,True
267.0,83043.5,64575.3,51.0,0.02635797500000003,True
270.0,95303.2,64575.3,51.0,0.05112544999999996,True
273.0,98164.8,64575.3,51.0,0.10937187500000002,True
276.0,109826.5,64575.3,51.0,0.2519331999999999,True
279.0,108706.7,64575.3,51.0,0.25812642500000005,True
282.0,107344.4,64575.3,51.0,0.2760127499999999,True
285.0,100767.7,64575.3,51.0,0.02188755,True
288.0,93133.2,64575.3,51.0,-0.04534844999999999,True
291.0,95437.0,64575.3,51.0,-0.003150500000000004,True
294.0,86453.1,64575.3,51.0,-0.126073725,True
297.0,78602.9,64575.3,51.0,-0.194138625,True
300.0,83569.7,64575.3,51.0,-0.11532637499999995,True
303.0,87134.7,64575.3,51.0,-0.008214800000000001,True
306.0,86455.0,64575.3,51.0,-0.0010571750000000029,True
309.0,80799.3,64575.3,51.0,-0.06607125,True
312.0,68511.0,64575.3,51.0,-0.021832524999999978,True
315.0,80686.8,64575.3,51.0,-0.0024798500000000018,True
318.0,69943.2,64575.3,51.0,-0.06085369999999998,True
321.0,77740.8,64575.3,51.0,-0.03781347499999997,True
324.0,77453.5,64575.3,51.0,-0.05667252499999999,True
327.0,65535.4,64575.3,51.0,-0.07166097500000002,True
330.0,76508.3,64575.3,51.0,0.044171125000000006,True
333.0,67934.4,64575.3,51.0,0.0026477999999999853,True
336.0,65532.5,64575.3,51.0,-0.04782069999999998,True
339.0,71634.5,64575.3,51.0,0.006655800000000003,True
342.0,67197.0,64575.3,51.0,-0.034257924999999995,True
345.0,68962.2,64575.3,51.0,-0.04677175000000001,True
348.0,72834.5,64575.3,51.0,-0.014975799999999997,True
351.0,60576.1,64575.3,51.0,0.0022462499999999904,True
354.0,72994.2,64575.3,51.0,0.03234154999999997,True
357.0,63542.7,64575.3,51.0,0.026357975000000023,True
0.0,68947.1,57938.1,54.0,0.0824858,True
3.0,80585.5,57938.1,54.0,0.184415125,True
6.0,82409.8,57938.1,54.0,0.22446349999999995,True
9.0,70730.1,57938.1,54.0,0.19243362499999997,True
12.0,67775.6,57938.1,54.0,0.19008877500000002,True
15.0,56111.6,57938.1,54.0,0.04362702500000001,True
18.0,51781.5,57938.1,54.0,-0.029914374999999997,True
21.0,53015.0,57938.1,54.0,0.049552424999999976,True
24.0,48898.4,57938.1,54.0,-0.03623664999999997,True
27.0,41919.2,57938.1,54.0,-0.12256782500000002,True
30.0,38008.9,57938.1,54.0,-0.06854925,True
33.0,47669.8,57938.1,54.0,-0.056655775000000005,True
36.0,40644.1,57938.1,54.0,-0.06135269999999999,True
39.0,35745.0,57938.1,54.0,-0.11477725,True
42.0,43556.6,57938.1,54.0,-0.026462825000000006,True
45.0,44675.2,57938.1,54.0,0.0013697750000000101,True
48.0,41266.5,57938.1,54.0,0.0056973750000000115,True
51.0,40736.6,57938.1,54.0,0.04501432499999995,True
54.0,38290.3,57938.1,54.0,-0.08943220000000002,True
57.0,45033.5,57938.1,54.0,0.08908582500000002,True
60.0,27421.8,57938.1,54.0,-0.09982962500000002,True
63.0,41846.9,57938.1,54.0,-0.03673072499999999,True
66.0,39017.0,57938.1,54.0,0.014086124999999986,True
69.0,34803.2,57938.1,54.0,0.008932100000000005,True
72.0,29636.8,57938.1,54.0,-0.0691658,True
75.0,39121.5,57938.1,54.0,-0.03376412500000003,True
78.0,39737.8,57938.1,54.0,-0.0089678,True
81.0,29344.6,57938.1,54.0,0.019212675000000026,True
84.0,5247.1,57938.1,54.0,-0.16441312499999997,True
87.0,36097.4,57938.1,54.0,0.033962875000000003,True
90.0,46267.8,57938.1,54.0,0.0824858,True
93.0,44722.3,57938.1,54.0,0.184415125,True
96.0,46803.1,57938.1,54.0,0.22446349999999995,True
99.0,47235.3,57938.1,54.0,0.19243362499999997,True
102.0,47903.2,57938.1,54.0,0.19008877499999996,True
105.0,43594.2,57938.1,54.0,0.043627025,True
108.0,34676.2,57938.1,54.0,-0.029914375000000007,True
111.0,39183.5,57938.1,54.0,0.049552424999999976,True
114.0,39183.5,57938.1,54.0,-0.03623664999999999,True
117.0,35012.3,57938.1,54.0,-0.12256782499999999,True
120.0,38720.3,57938.1,54.0,-0.06854924999999999,True
123.0,38255.9,57938.1,54.0,-0.05665577499999999,True
126.0,35490.5,57938.1,54.0,-0.06135269999999999,True
129.0,33977.5,57938.1,54.0,-0.11477725000000001,True
132.0,43470.2,57938.1,54.0,-0.026462825000000013,True
135.0,42007.4,57938.1,54.0,0.0013697749999999971,True
138.0,44483.5,57938.1,54.0,0.005697375000000019,True
141.0,48820.1,57938.1,54.0,0.045014324999999966,True
144.0,34226.9,57938.1,54.0,-0.08943220000000002,True
147.0,49813.5,57938.1,54.0,0.08908582500000001,True
150.0,36149.7,57938.1,54.0,-0.09982962500000002,True
153.0,40643.2,57938.1,54.0,-0.03673072499999999,True
156.0,42484.5,57938.1,54.0,0.014086125000000001,True
159.0,45507.4,57938.1,54.0,0.008932100000000009,True
162.0,47280.2,57938.1,54.0,-0.06916580000000001,True
165.0,38651.9,57938.1,54.0,-0.03376412500000002,True
168.0,38541.0,57938.1,54.0,-0.008967800000000015,True
171.0,44551.5,57938.1,54.0,0.019212675000000012,True
174.0,48358.1,57938.1,54.0,-0.16441312499999997,True
177.0,48026.5,57938.1,54.0,0.03396287500000002,True
180.0,47322.9,57938.1,54.0,0.0824858,True
183.0,62533.0,57938.1,54.0,0.184415125,True
186.0,63222.9,57938.1,54.0,0.22446349999999993,True
189.0,60670.3,57938.1,54.0,0.19243362499999997,True
192.0,63667.9,57938.1,54.0,0.19008877500000002,True
195.0,54012.3,57938.1,54.0,0.04362702500000001,True
198.0,59329.1,57938.1,54.0,-0.029914374999999997,True
201.0,73478.7,57938.1,54.0,0.049552425000000004,True
204.0,59380.3,57938.1,54.0,-0.03623664999999997,True
207.0,53938.6,57938.1,54.0,-0.12256782499999999,True
210.0,60730.5,57938.1,54.0,-0.06854924999999999,True
213.0,62693.2,57938.1,54.0,-0.056655775000000005,True
216.0,72631.4,57938.1,54.0,-0.06135270000000002,True
219.0,66564.8,57938.1,54.0,-0.11477724999999998,True
222.0,75127.4,57938.1,54.0,-0.02646282500000002,True
225.0,75127.4,57938.1,54.0,0.0013697750000000064,True
228.0,75127.4,57938.1,54.0,0.0056973750000000115,True
231.0,80484.0,57938.1,54.0,0.045014324999999966,True
234.0,70869.4,57938.1,54.0,-0.08943220000000003,True
237.0,79089.2,57938.1,54.0,0.08908582500000002,True
240.0,83896.2,57938.1,54.0,-0.099829625,True
243.0,66572.4,57938.1,54.0,-0.036730725000000006,True
246.0,85416.0,57938.1,54.0,0.014086124999999993,True
249.0,89429.1,57938.1,54.0,0.008932099999999984,True
252.0,83918.1,57938.1,54.0,-0.06916580000000001,True
255.0,82448.6,57938.1,54.0,-0.033764125000000006,True
258.0,87126.0,57938.1,54.0,-0.00896779999999997,True
261.0,93833.1,57938.1,54.0,0.019212675000000005,True
264.0,86727.7,57938.1,54.0,-0.16441312499999997,True
267.0,91112.1,57938.1,54.0,0.03396287500000002,True
270.0,97101.8,57938.1,54.0,0.08248579999999998,True
273.0,98694.0,57938.1,54.0,0.184415125,True
276.0,101848.6,57938.1,54.0,0.2244635,True
279.0,106204.6,57938.1,54.0,0.192433625,True
282.0,102186.4,57938.1,54.0,0.190088775,True
285.0,91453.1,57938.1,54.0,0.04362702499999998,True
288.0,87225.5,57938.1,54.0,-0.029914374999999997,True
291.0,82124.7,57938.1,54.0,0.04955242499999998,True
294.0,76767.4,57938.1,54.0,-0.03623664999999997,True
297.0,74779.6,57938.1,54.0,-0.12256782499999999,True
300.0,81490.0,57938.1,54.0,-0.06854925,True
303.0,67524.6,57938.1,54.0,-0.056655775000000005,True
306.0,71716.9,57938.1,54.0,-0.06135269999999999,True
309.0,72369.2,57938.1,54.0,-0.11477724999999997,True
312.0,57345.6,57938.1,54.0,-0.026462824999999975,True
315.0,65606.5,57938.1,54.0,0.0013697750000000249,True
318.0,67573.6,57938.1,54.0,0.005697375000000019,True
321.0,66412.3,57938.1,54.0,0.04501432499999998,True
324.0,64647.9,57938.1,54.0,-0.0894322,True
327.0,68191.3,57938.1,54.0,0.08908582500000004,True
330.0,65079.2,57938.1,54.0,-0.099829625,True
333.0,61419.5,57938.1,54.0,-0.036730724999999985,True
336.0,60391.0,57938.1,54.0,0.014086124999999986,True
339.0,58327.3,57938.1,54.0,0.008932100000000005,True
342.0,49602.9,57938.1,54.0,-0.0691658,True
345.0,50559.4,57938.1,54.0,-0.033764125000000034,True
348.0,50050.1,57938.1,54.0,-0.008967800000000022,True
351.0,60031.8,57938.1,54.0,0.019212675000000033,True
354.0,58758.7,57938.1,54.0,-0.16441312499999997,True
357.0,46495.7,57938.1,54.0,0.03396287500000002,True
0.0,55776.4,48886.6,57.0,0.05708867499999998,True
3.0,56295.3,48886.6,57.0,-0.023913724999999997,True
6.0,60531.6,48886.6,57.0,0.06122607499999999,True
9.0,60531.6,48886.6,57.0,0.133703825,True
12.0,50334.6,48886.6,57.0,0.08290344999999996,True
15.0,48741.5,48886.6,57.0,-0.055790224999999985,True
18.0,50132.7,48886.6,57.0,0.05175727500000001,True
21.0,41614.8,48886.6,57.0,0.02652119999999998,True
24.0,40577.9,48886.6,57.0,-0.108739875,True
27.0,38699.7,48886.6,57.0,-0.12253889999999998,True
30.0,37704.8,48886.6,57.0,-0.07442834999999998,True
33.0,40342.8,48886.6,57.0,-0.012281075,True
36.0,32347.8,48886.6,57.0,-0.11119204999999997,True
39.0,35862.2,48886.6,57.0,-0.093633575,True
42.0,38469.8,48886.6,57.0,-0.018402350000000033,True
45.0,38629.3,48886.6,57.0,-0.026494849999999986,True
48.0,45495.3,48886.6,57.0,0.08813224999999998,True
51.0,41955.2,48886.6,57.0,0.059415375,True
54.0,40671.8,48886.6,57.0,0.09851895,True
57.0,36708.5,48886.6,57.0,0.05286927499999999,True
60.0,38847.2,48886.6,57.0,-0.033343124999999994,True
63.0,39613.9,48886.6,57.0,-0.04206104999999997,True
66.0,31948.0,48886.6,57.0,0.03769377500000001,True
69.0,29725.9,48886.6,57.0,-0.03892135000000001,True
72.0,33237.3,48886.6,57.0,-0.08828379999999995,True
75.0,34395.9,48886.6,57.0,-0.005548774999999998,True
78.0,34175.7,48886.6,57.0,0.020736800000000007,True
81.0,29045.8,48886.6,57.0,-0.018480050000000015,True
84.0,33957.8,48886.6,57.0,0.04309270000000001,True
87.0,36552.5,48886.6,57.0,0.1222969,True
90.0,38415.9,48886.6,57.0,0.05708867499999997,True
93.0,31138.5,48886.6,57.0,-0.023913724999999997,True
96.0,39040.9,48886.6,57.0,0.061226075000000005,True
99.0,43244.2,48886.6,57.0,0.13370382500000003,True
102.0,40732.7,48886.6,57.0,0.08290344999999996,True
105.0,28131.2,48886.6,57.0,-0.055790224999999985,True
108.0,39308.0,48886.6,57.0,0.051757274999999985,True
111.0,38603.6,48886.6,57.0,0.02652119999999997,True
114.0,27674.3,48886.6,57.0,-0.108739875,True
117.0,34008.9,48886.6,57.0,-0.12253889999999998,True
120.0,36109.5,48886.6,57.0,-0.07442834999999999,True
123.0,39103.2,48886.6,57.0,-0.012281075000000004,True
126.0,32135.4,48886.6,57.0,-0.11119204999999997,True
129.0,35329.9,48886.6,57.0,-0.09363357500000001,True
132.0,39170.6,48886.6,57.0,-0.018402350000000012,True
135.0,38599.6,48886.6,57.0,-0.02649485000000001,True
138.0,41094.4,48886.6,57.0,0.08813224999999997,True
141.0,40691.7,48886.6,57.0,0.05941537499999999,True
144.0,39593.7,48886.6,57.0,0.09851894999999998,True
147.0,42061.9,48886.6,57.0,0.052869274999999986,True
150.0,35447.3,48886.6,57.0,-0.033343124999999994,True
153.0,31474.6,48886.6,57.0,-0.04206104999999997,True
156.0,50411.2,48886.6,57.0,0.037693775000000006,True
159.0,40097.4,48886.6,57.0,-0.03892135,True
162.0,32860.1,48886.6,57.0,-0.08828379999999997,True
165.0,38029.2,48886.6,57.0,-0.005548774999999988,True
168.0,38046.4,48886.6,57.0,0.0207368,True
171.0,36597.5,48886.6,57.0,-0.018480050000000022,True
174.0,40217.0,48886.6,57.0,0.04309270000000002,True
177.0,43005.5,48886.6,57.0,0.1222969,True
180.0,42568.5,48886.6,57.0,0.05708867499999998,True
183.0,44105.3,48886.6,57.0,-0.023913724999999993,True
186.0,41428.8,48886.6,57.0,0.061226075,True
189.0,45863.7,48886.6,57.0,0.133703825,True
192.0,51151.2,48886.6,57.0,0.08290344999999996,True
195.0,45092.3,48886.6,57.0,-0.05579022499999997,True
198.0,48534.3,48886.6,57.0,0.05175727500000001,True
201.0,47195.7,48886.6,57.0,0.02652119999999998,True
204.0,44885.3,48886.6,57.0,-0.108739875,True
207.0,43686.8,48886.6,57.0,-0.12253889999999998,True
210.0,48431.9,48886.6,57.0,-0.07442834999999996,True
213.0,50180.7,48886.6,57.0,-0.012281075000000011,True
216.0,50135.2,48886.6,57.0,-0.11119204999999999,True
219.0,44364.0,48886.6,57.0,-0.09363357500000001,True
222.0,56526.6,48886.6,57.0,-0.018402350000000026,True
225.0,56654.2,48886.6,57.0,-0.026494850000000014,True
228.0,61021.9,48886.6,57.0,0.08813224999999998,True
231.0,63517.3,48886.6,57.0,0.05941537500000001,True
234.0,66100.0,48886.6,57.0,0.09851895000000002,True
237.0,67775.9,48886.6,57.0,0.05286927499999999,True
240.0,60349.0,48886.6,57.0,-0.03334312499999999,True
243.0,63074.1,48886.6,57.0,-0.04206104999999996,True
246.0,67466.5,48886.6,57.0,0.037693775000000006,True
249.0,68467.4,48886.6,57.0,-0.03892135,True
252.0,63554.1,48886.6,57.0,-0.08828379999999997,True
255.0,68387.3,48886.6,57.0,-0.005548774999999988,True
258.0,71816.9,48886.6,57.0,0.0207368,True
261.0,70077.8,48886.6,57.0,-0.01848005000000003,True
264.0,71050.5,48886.6,57.0,0.04309270000000002,True
267.0,76531.1,48886.6,57.0,0.1222969,True
270.0,76415.5,48886.6,57.0,0.05708867499999998,True
273.0,66481.0,48886.6,57.0,-0.023913724999999986,True
276.0,70444.1,48886.6,57.0,0.061226075000000005,True
279.0,73873.7,48886.6,57.0,0.13370382500000003,True
282.0,70534.1,48886.6,57.0,0.08290344999999996,True
285.0,68679.6,48886.6,57.0,-0.05579022499999999,True
288.0,67708.6,48886.6,57.0,0.051757274999999985,True
291.0,75241.7,48886.6,57.0,0.026521199999999988,True
294.0,65145.5,48886.6,57.0,-0.108739875,True
297.0,53191.8,48886.6,57.0,-0.12253889999999996,True
300.0,57106.4,48886.6,57.0,-0.07442834999999999,True
303.0,61208.1,48886.6,57.0,-0.012281075000000011,True
306.0,60725.1,48886.6,57.0,-0.11119205,True
309.0,60256.5,48886.6,57.0,-0.09363357500000001,True
312.0,54536.5,48886.6,57.0,-0.01840235000000001,True
315.0,52892.7,48886.6,57.0,-0.026494849999999986,True
318.0,60871.5,48886.6,57.0,0.08813224999999998,True
321.0,57361.7,48886.6,57.0,0.05941537499999999,True
324.0,67745.6,48886.6,57.0,0.09851895,True
327.0,57678.7,48886.6,57.0,0.05286927499999998,True
330.0,50622.5,48886.6,57.0,-0.03334312499999999,True
333.0,50039.9,48886.6,57.0,-0.04206104999999995,True
336.0,50284.6,48886.6,57.0,0.037693775000000006,True
339.0,49844.0,48886.6,57.0,-0.03892135,True
342.0,46707.4,48886.6,57.0,-0.08828379999999995,True
345.0,51607.3,48886.6,57.0,-0.005548775000000002,True
348.0,54131.6,48886.6,57.0,0.020736800000000007,True
351.0,56625.4,48886.6,57.0,-0.01848005000000001,True
354.0,55814.5,48886.6,57.0,0.043092700000000005,True
357.0,59319.8,48886.6,57.0,0.1222969,True
0.0,50029.0,45451.1,60.0,-0.07062267500000001,True
3.0,50433.2,45451.1,60.0,0.0021647999999999815,True
6.0,44552.6,45451.1,60.0,0.012223675000000019,True
9.0,38709.1,45451.1,60.0,0.000362175000000009,True
12.0,38301.5,45451.1,60.0,-0.028546049999999993,True
15.0,39001.4,45451.1,60.0,0.005817424999999984,True
18.0,44581.7,45451.1,60.0,-0.008557800000000023,True
21.0,41759.1,45451.1,60.0,0.12940482500000003,True
24.0,37276.8,45451.1,60.0,-0.07186029999999999,True
27.0,42586.5,45451.1,60.0,-0.06950210000000001,True
30.0,36267.0,45451.1,60.0,-0.08049574999999998,True
33.0,32548.2,45451.1,60.0,-0.028831174999999994,True
36.0,30726.6,45451.1,60.0,-0.11608865000000002,True
39.0,30320.1,45451.1,60.0,-0.10862985000000003,True
42.0,41314.9,45451.1,60.0,0.014381599999999982,True
45.0,33879.7,45451.1,60.0,0.039869075,True
48.0,37537.4,45451.1,60.0,0.06626307499999998,True
51.0,38944.8,45451.1,60.0,0.084718475,True
54.0,40505.8,45451.1,60.0,0.09932919999999998,True
57.0,41186.5,45451.1,60.0,0.09888870000000001,True
60.0,40754.6,45451.1,60.0,0.124290825,True
63.0,35347.2,45451.1,60.0,-0.10147362500000001,True
66.0,29272.8,45451.1,60.0,-0.12098237499999998,True
69.0,31083.7,45451.1,60.0,-0.015821025000000002,True
72.0,34032.3,45451.1,60.0,0.02811019999999998,True
75.0,29755.4,45451.1,60.0,0.007467100000000008,True
78.0,29755.4,45451.1,60.0,0.008905274999999964,True
81.0,33801.4,45451.1,60.0,0.07266515000000004,True
84.0,37094.4,45451.1,60.0,0.14873170000000002,True
87.0,27348.7,45451.1,60.0,0.02585082500000001,True
90.0,28005.7,45451.1,60.0,-0.07062267500000002,True
93.0,33324.2,45451.1,60.0,0.002164799999999989,True
96.0,33470.0,45451.1,60.0,0.012223675000000003,True
99.0,32845.6,45451.1,60.0,0.0003621750000000053,True
102.0,29628.8,45451.1,60.0,-0.028546049999999993,True
105.0,36000.8,45451.1,60.0,0.005817424999999976,True
108.0,33350.5,45451.1,60.0,-0.008557799999999994,True
111.0,38488.5,45451.1,60.0,0.129404825,True
114.0,30691.2,45451.1,60.0,-0.07186029999999999,True
117.0,27574.2,45451.1,60.0,-0.06950210000000002,True
120.0,29365.7,45451.1,60.0,-0.08049574999999998,True
123.0,34419.3,45451.1,60.0,-0.028831174999999994,True
126.0,27395.4,45451.1,60.0,-0.11608865000000002,True
129.0,29282.4,45451.1,60.0,-0.10862985000000001,True
132.0,29532.5,45451.1,60.0,0.014381599999999994,True
135.0,39086.3,45451.1,60.0,0.039869075000000004,True
138.0,38429.4,45451.1,60.0,0.066263075,True
141.0,38855.4,45451.1,60.0,0.084718475,True
144.0,33616.6,45451.1,60.0,0.09932919999999998,True
147.0,32595.6,45451.1,60.0,0.09888870000000002,True
150.0,41740.2,45451.1,60.0,0.124290825,True
153.0,23095.9,45451.1,60.0,-0.101473625,True
156.0,24902.0,45451.1,60.0,-0.12098237499999998,True
159.0,37475.8,45451.1,60.0,-0.015821025000000006,True
162.0,37475.8,45451.1,60.0,0.02811020000000002,True
165.0,38647.8,45451.1,60.0,0.007467100000000008,True
168.0,33281.3,45451.1,60.0,0.008905275,True
171.0,37934.2,45451.1,60.0,0.07266515000000004,True
174.0,39254.5,45451.1,60.0,0.14873170000000002,True
177.0,38668.3,45451.1,60.0,0.025850825000000008,True
180.0,35630.3,45451.1,60.0,-0.07062267500000001,True
183.0,32038.2,45451.1,60.0,0.0021647999999999832,True
186.0,35516.9,45451.1,60.0,0.012223675000000007,True
189.0,40663.6,45451.1,60.0,0.0003621750000000127,True
192.0,43901.6,45451.1,60.0,-0.028546049999999996,True
195.0,42530.2,45451.1,60.0,0.005817424999999982,True
198.0,39017.7,45451.1,60.0,-0.008557799999999994,True
201.0,60460.9,45451.1,60.0,0.129404825,True
204.0,35850.3,45451.1,60.0,-0.07186029999999999,True
207.0,42639.1,45451.1,60.0,-0.0695021,True
210.0,44508.4,45451.1,60.0,-0.08049575,True
213.0,55294.4,45451.1,60.0,-0.028831174999999997,True
216.0,49448.2,45451.1,60.0,-0.11608865000000003,True
219.0,49913.1,45451.1,60.0,-0.10862985000000003,True
222.0,57490.1,45451.1,60.0,0.014381600000000001,True
225.0,57663.6,45451.1,60.0,0.03986907499999999,True
228.0,61127.7,45451.1,60.0,0.06626307499999998,True
231.0,60907.4,45451.1,60.0,0.08471847500000002,True
234.0,67287.8,45451.1,60.0,0.09932919999999998,True
237.0,68309.2,45451.1,60.0,0.09888870000000001,True
240.0,69055.7,45451.1,60.0,0.124290825,True
243.0,56755.6,45451.1,60.0,-0.10147362500000001,True
246.0,63156.7,45451.1,60.0,-0.12098237500000002,True
249.0,67565.1,45451.1,60.0,-0.015821025,True
252.0,66545.3,45451.1,60.0,0.028110200000000002,True
255.0,63953.2,45451.1,60.0,0.007467099999999998,True
258.0,71866.4,45451.1,60.0,0.008905274999999989,True
261.0,74589.7,45451.1,60.0,0.07266515000000003,True
264.0,73488.7,45451.1,60.0,0.14873170000000002,True
267.0,71799.3,45451.1,60.0,0.025850825000000015,True
270.0,62909.2,45451.1,60.0,-0.070622675,True
273.0,72781.6,45451.1,60.0,0.0021648000000000036,True
276.0,76618.8,45451.1,60.0,0.012223675000000026,True
279.0,75082.9,45451.1,60.0,0.0003621749999999979,True
282.0,70704.6,45451.1,60.0,-0.028546049999999983,True
285.0,66056.5,45451.1,60.0,0.0058174249999999724,True
288.0,63950.7,45451.1,60.0,-0.008557799999999985,True
291.0,64706.5,45451.1,60.0,0.12940482500000003,True
294.0,66903.3,45451.1,60.0,-0.07186029999999999,True
297.0,56654.6,45451.1,60.0,-0.06950210000000001,True
300.0,57535.8,45451.1,60.0,-0.08049575,True
303.0,53785.5,45451.1,60.0,-0.02883117500000001,True
306.0,55192.3,45451.1,60.0,-0.11608865000000002,True
309.0,53315.9,45451.1,60.0,-0.10862985000000001,True
312.0,54353.0,45451.1,60.0,0.014381599999999994,True
315.0,56051.4,45451.1,60.0,0.03986907500000002,True
318.0,52927.3,45451.1,60.0,0.06626307499999999,True
321.0,53678.0,45451.1,60.0,0.084718475,True
324.0,55544.9,45451.1,60.0,0.09932919999999996,True
327.0,54035.8,45451.1,60.0,0.09888870000000001,True
330.0,45753.5,45451.1,60.0,0.12429082500000001,True
333.0,43937.0,45451.1,60.0,-0.101473625,True
336.0,41904.6,45451.1,60.0,-0.12098237499999999,True
339.0,39703.4,45451.1,60.0,-0.015821025000000006,True
342.0,43624.8,45451.1,60.0,0.02811019999999998,True
345.0,46779.1,45451.1,60.0,0.007467099999999986,True
348.0,46198.7,45451.1,60.0,0.008905274999999994,True
351.0,43443.8,45451.1,60.0,0.07266515000000004,True
354.0,49754.1,45451.1,60.0,0.14873170000000002,True
357.0,44127.1,45451.1,60.0,0.02585082500000002,True
0.0,41313.6,40447.5,63.0,-0.09552889999999999,True
3.0,38915.3,40447.5,63.0,-0.17042847500000005,True
6.0,40624.8,40447.5,63.0,-0.042423849999999964,True
9.0,37887.8,40447.5,63.0,0.037032575,True
12.0,33517.9,40447.5,63.0,-0.068214825,True
15.0,36122.2,40447.5,63.0,-0.10450692499999999,True
