Theta Phi Col1 Col2 Intensity
66.0 90.0 20140.5 33970.3 -0.13887275000000002
66.0 93.0 20396.8 33970.3 -0.07572422500000002
66.0 96.0 25544.0 33970.3 0.043327349999999994
66.0 99.0 24820.0 33970.3 0.03738675
66.0 102.0 21564.8 33970.3 -0.07551487500000001
66.0 105.0 28955.2 33970.3 -0.06853222499999999
66.0 108.0 17200.0 33970.3 -0.09971415
66.0 111.0 21772.7 33970.3 -0.03911217499999998
66.0 114.0 22477.8 33970.3 0.026105724999999982
66.0 117.0 21859.6 33970.3 0.0075567750000000156
66.0 120.0 29068.2 33970.3 0.11369897500000002
66.0 123.0 27201.7 33970.3 0.14182282499999999
66.0 126.0 32035.5 33970.3 0.14821079999999998
66.0 129.0 24267.1 33970.3 -0.01975187499999998
66.0 132.0 22263.1 33970.3 -0.10058220000000001
66.0 135.0 20582.9 33970.3 -0.06603714999999998
66.0 138.0 21724.7 33970.3 -0.015547775000000019
66.0 141.0 24126.3 33970.3 0.10744487499999998
66.0 144.0 29039.5 33970.3 0.08650317500000003
66.0 147.0 23072.5 33970.3 0.008194399999999994
66.0 150.0 24503.0 33970.3 -0.09315625
66.0 153.0 23246.1 33970.3 -0.04011567500000002
66.0 156.0 22746.7 33970.3 0.03715717499999999
66.0 159.0 29174.2 33970.3 0.09605354999999997
66.0 162.0 30789.4 33970.3 0.17237864999999997
66.0 165.0 30783.9 33970.3 0.10446609999999999
66.0 168.0 24949.8 33970.3 0.0404414
66.0 171.0 23234.2 33970.3 0.036353824999999985
66.0 174.0 19653.3 33970.3 -0.15568497499999995
66.0 177.0 17891.6 33970.3 -0.08077154999999998
66.0 180.0 24017.1 33970.3 -0.13887275
66.0 183.0 24072.3 33970.3 -0.075724225
66.0 186.0 26336.6 33970.3 0.04332734999999999
66.0 189.0 28197.1 33970.3 0.03738674999999998
66.0 192.0 28237.7 33970.3 -0.07551487500000004
66.0 195.0 25663.6 33970.3 -0.06853222499999999
66.0 198.0 33231.9 33970.3 -0.09971415000000003
66.0 201.0 34206.8 33970.3 -0.03911217499999999
66.0 204.0 35926.4 33970.3 0.02610572499999998
66.0 207.0 32857.7 33970.3 0.007556775000000017
66.0 210.0 34702.1 33970.3 0.113698975
66.0 213.0 38395.1 33970.3 0.14182282499999996
66.0 216.0 37101.8 33970.3 0.14821079999999998
66.0 219.0 35140.9 33970.3 -0.019751874999999988
66.0 222.0 32870.2 33970.3 -0.10058220000000001
66.0 225.0 35964.8 33970.3 -0.06603714999999999
66.0 228.0 38981.5 33970.3 -0.015547775000000005
66.0 231.0 56882.6 33970.3 0.10744487500000001
66.0 234.0 47416.5 33970.3 0.086503175
66.0 237.0 39217.0 33970.3 0.008194399999999971
66.0 240.0 40994.7 33970.3 -0.09315624999999998
66.0 243.0 41300.6 33970.3 -0.04011567500000001
66.0 246.0 46803.1 33970.3 0.03715717499999997
66.0 249.0 55945.3 33970.3 0.09605354999999995
66.0 252.0 55784.1 33970.3 0.17237864999999997
66.0 255.0 54710.5 33970.3 0.10446609999999999
66.0 258.0 51647.5 33970.3 0.0404414
66.0 261.0 54779.0 33970.3 0.036353824999999965
66.0 264.0 50946.8 33970.3 -0.15568497499999998
66.0 267.0 53802.7 33970.3 -0.08077154999999998
66.0 270.0 49615.1 33970.3 -0.13887275000000004
66.0 273.0 52479.1 33970.3 -0.075724225
66.0 276.0 55728.7 33970.3 0.043327350000000014
66.0 279.0 52185.2 33970.3 0.03738674999999999
66.0 282.0 49658.5 33970.3 -0.07551487500000001
66.0 285.0 46443.9 33970.3 -0.06853222499999997
66.0 288.0 46073.1 33970.3 -0.09971415
66.0 291.0 46138.7 33970.3 -0.039112175000000006
66.0 294.0 51757.2 33970.3 0.026105725
66.0 297.0 49397.9 33970.3 0.0075567750000000156
66.0 300.0 49576.0 33970.3 0.113698975
66.0 303.0 50654.7 33970.3 0.14182282499999996
66.0 306.0 48315.2 33970.3 0.14821079999999998
66.0 309.0 47362.3 33970.3 -0.019751874999999995
66.0 312.0 39005.6 33970.3 -0.10058219999999995
66.0 315.0 38755.7 33970.3 -0.06603714999999999
66.0 318.0 43346.2 33970.3 -0.01554777499999999
66.0 321.0 38155.6 33970.3 0.10744487499999998
66.0 324.0 40882.7 33970.3 0.08650317500000003
66.0 327.0 38371.2 33970.3 0.008194399999999971
66.0 330.0 35369.9 33970.3 -0.09315624999999998
66.0 333.0 40982.5 33970.3 -0.040115675
66.0 336.0 34648.3 33970.3 0.03715717500000002
66.0 339.0 34648.3 33970.3 0.09605354999999997
66.0 342.0 38607.7 33970.3 0.17237865000000002
66.0 345.0 38059.9 33970.3 0.10446609999999999
66.0 348.0 42827.2 33970.3 0.040441400000000016
66.0 351.0 34482.7 33970.3 0.03635382499999997
66.0 354.0 27387.3 33970.3 -0.15568497499999998
66.0 357.0 30288.4 33970.3 -0.08077154999999996
69.0 0.0 30348.1 27856.2 -0.04782262500000001
69.0 3.0 25084.3 27856.2 -0.04577817500000001
69.0 6.0 31721.5 27856.2 0.00902229999999998
69.0 9.0 29731.7 27856.2 0.08237990000000002
69.0 12.0 28988.3 27856.2 0.02751197499999999
69.0 15.0 22359.0 27856.2 -0.07341744999999997
69.0 18.0 23612.1 27856.2 -0.15942097500000005
69.0 21.0 25237.8 27856.2 -0.090811725
69.0 24.0 23246.9 27856.2 0.0009998999999999748
69.0 27.0 30910.3 27856.2 0.060478449999999975
69.0 30.0 31533.1 27856.2 0.12739424999999996
69.0 33.0 31712.7 27856.2 0.296537575
69.0 36.0 26597.5 27856.2 0.17975197499999998
69.0 39.0 19704.3 27856.2 0.030581250000000056
69.0 42.0 19869.7 27856.2 -0.08945649999999998
69.0 45.0 16787.3 27856.2 -0.04661095
69.0 48.0 26695.5 27856.2 -0.06417152500000003
69.0 51.0 22186.3 27856.2 -0.08338892500000003
69.0 54.0 21735.0 27856.2 -0.0326904
69.0 57.0 20510.1 27856.2 -0.10014484999999992
69.0 60.0 18356.5 27856.2 -0.18522309999999997
69.0 63.0 19705.1 27856.2 -0.066853975
69.0 66.0 26280.0 27856.2 0.10099647499999999
69.0 69.0 28942.5 27856.2 0.26243099999999986
69.0 72.0 23999.9 27856.2 0.18563224999999997
69.0 75.0 26376.5 27856.2 0.17046252499999998
69.0 78.0 16445.4 27856.2 -0.003865424999999937
69.0 81.0 16428.8 27856.2 -0.10242059999999996
69.0 84.0 14053.4 27856.2 -0.13017984999999996
69.0 87.0 16769.4 27856.2 -0.08628052499999998
69.0 90.0 17624.4 27856.2 -0.04782262500000002
69.0 93.0 19245.7 27856.2 -0.04577817500000003
69.0 96.0 21651.6 27856.2 0.009022299999999973
69.0 99.0 24405.4 27856.2 0.08237990000000002
69.0 102.0 23136.4 27856.2 0.027511974999999998
69.0 105.0 20630.0 27856.2 -0.07341744999999998
69.0 108.0 13337.5 27856.2 -0.15942097500000005
69.0 111.0 14882.7 27856.2 -0.09081172499999998
69.0 114.0 22452.8 27856.2 0.0009998999999999943
69.0 117.0 22143.5 27856.2 0.06047844999999998
69.0 120.0 25179.5 27856.2 0.12739425
69.0 123.0 33149.6 27856.2 0.29653757500000005
69.0 126.0 27365.9 27856.2 0.17975197499999995
69.0 129.0 20751.5 27856.2 0.030581250000000032
69.0 132.0 18925.9 27856.2 -0.08945650000000001
69.0 135.0 18880.8 27856.2 -0.04661095000000002
69.0 138.0 16598.4 27856.2 -0.06417152500000003
69.0 141.0 16668.6 27856.2 -0.08338892500000002
69.0 144.0 19125.0 27856.2 -0.032690400000000015
69.0 147.0 14770.2 27856.2 -0.10014484999999995
69.0 150.0 12740.4 27856.2 -0.1852231
69.0 153.0 20710.1 27856.2 -0.06685397500000001
69.0 156.0 24928.9 27856.2 0.10099647500000002
69.0 159.0 24928.9 27856.2 0.2624309999999999
69.0 162.0 22865.6 27856.2 0.18563225
69.0 165.0 23497.4 27856.2 0.170462525
69.0 168.0 20649.7 27856.2 -0.003865424999999941
69.0 171.0 16866.7 27856.2 -0.10242059999999997
69.0 174.0 18156.3 27856.2 -0.13017984999999996
69.0 177.0 17669.8 27856.2 -0.08628052499999993
69.0 180.0 19798.7 27856.2 -0.047822624999999994
69.0 183.0 22169.7 27856.2 -0.04577817500000001
69.0 186.0 17993.1 27856.2 0.009022299999999983
69.0 189.0 22314.7 27856.2 0.08237989999999998
69.0 192.0 19095.4 27856.2 0.02751197499999999
69.0 195.0 22484.3 27856.2 -0.07341745
69.0 198.0 22405.5 27856.2 -0.15942097500000005
69.0 201.0 25024.6 27856.2 -0.09081172500000001
69.0 204.0 25632.1 27856.2 0.0009998999999999666
69.0 207.0 24767.2 27856.2 0.06047844999999999
69.0 210.0 26844.7 27856.2 0.12739425
69.0 213.0 30201.2 27856.2 0.296537575
69.0 216.0 33440.8 27856.2 0.17975197499999998
69.0 219.0 34086.6 27856.2 0.030581250000000042
69.0 222.0 29200.8 27856.2 -0.08945649999999998
69.0 225.0 38477.6 27856.2 -0.04661095000000001
69.0 228.0 28152.4 27856.2 -0.064171525
69.0 231.0 29681.5 27856.2 -0.083388925
69.0 234.0 32239.4 27856.2 -0.032690400000000015
69.0 237.0 32355.9 27856.2 -0.10014484999999998
69.0 240.0 31667.9 27856.2 -0.18522309999999997
69.0 243.0 31498.6 27856.2 -0.06685397500000001
69.0 246.0 36182.9 27856.2 0.10099647500000002
69.0 249.0 41961.0 27856.2 0.26243099999999986
69.0 252.0 44294.4 27856.2 0.18563224999999997
69.0 255.0 46397.7 27856.2 0.17046252499999995
69.0 258.0 44841.9 27856.2 -0.0038654249999999363
69.0 261.0 40857.5 27856.2 -0.10242059999999996
69.0 264.0 41633.8 27856.2 -0.13017984999999996
69.0 267.0 41438.9 27856.2 -0.08628052499999998
69.0 270.0 43506.9 27856.2 -0.04782262500000001
69.0 273.0 42435.5 27856.2 -0.045778175000000004
69.0 276.0 43419.8 27856.2 0.009022299999999992
69.0 279.0 44465.7 27856.2 0.08237990000000003
69.0 282.0 43728.7 27856.2 0.02751197499999999
69.0 285.0 37346.1 27856.2 -0.07341744999999997
69.0 288.0 37752.9 27856.2 -0.15942097500000005
69.0 291.0 38902.4 27856.2 -0.09081172500000001
69.0 294.0 38976.7 27856.2 0.0009998999999999906
69.0 297.0 38226.4 27856.2 0.06047844999999999
69.0 300.0 38191.4 27856.2 0.12739425
69.0 303.0 43040.2 27856.2 0.296537575
69.0 306.0 40803.1 27856.2 0.17975197499999998
69.0 309.0 41514.7 27856.2 0.030581250000000056
69.0 312.0 32558.2 27856.2 -0.08945649999999998
69.0 315.0 33542.7 27856.2 -0.04661095
69.0 318.0 29588.9 27856.2 -0.06417152500000001
69.0 321.0 32415.6 27856.2 -0.08338892500000002
69.0 324.0 33278.4 27856.2 -0.03269040000000003
69.0 327.0 32749.4 27856.2 -0.10014484999999995
69.0 330.0 28366.4 27856.2 -0.1852231
69.0 333.0 29814.8 27856.2 -0.066853975
69.0 336.0 29814.8 27856.2 0.10099647500000004
69.0 339.0 41003.7 27856.2 0.26243099999999997
69.0 342.0 40084.1 27856.2 0.18563224999999994
69.0 345.0 30875.7 27856.2 0.17046252499999998
69.0 348.0 31048.6 27856.2 -0.003865424999999978
69.0 351.0 26862.0 27856.2 -0.10242060000000001
69.0 354.0 25098.0 27856.2 -0.13017984999999996
69.0 357.0 26320.9 27856.2 -0.08628052499999997
